session_id,target
120,0.0011396625896446244
121,1.949238821929987e-05
122,3.152516897325445e-05
123,5.7612085333103664e-05
124,0.0002699912282190472
125,0.0021011489223727335
126,2.878676881632453e-06
127,1.3535400227695148e-06
128,5.5189098795106e-05
129,0.004633250192304338
130,0.005926093231373275
131,0.00023501039695419175
132,0.003423857215081717
133,0.0027577301094481397
134,5.0610428044671246e-05
135,2.964777873146314e-06
136,0.0011345560591310522
137,6.883801757709362e-05
138,0.0049390915211132294
139,7.589055706561511e-06
140,9.354759227312305e-05
141,5.10490031215642e-07
142,3.8422032743892856e-05
143,0.00013321777624835158
144,0.0041801758399030555
145,2.2132526716248376e-06
146,0.0006991524574331796
147,7.283448658532229e-05
148,0.003826242047621311
149,0.0028245538153174907
150,0.03427142266045291
151,1.6516765508823716e-06
152,0.020973853579168512
153,7.87761840154549e-05
154,0.00012166655165068951
155,0.00021273081564949627
156,2.7082875304111106e-05
157,1.957083101925603e-05
158,0.0017504578206717569
159,0.00011966901250993369
160,2.537250315475565e-05
161,0.006405546397765956
162,7.621971603391564e-05
163,0.0004921501299507632
164,0.004963689224364743
165,9.638932997525057e-06
166,1.2823134041711176e-05
167,0.012332961550017054
168,0.0028245538153174907
169,0.0021549950005609504
170,0.0005363490523648727
171,0.003090235959025733
172,0.0008246226938038485
173,0.00032383544446017794
174,0.0009479346534305306
175,0.20489984254027385
176,0.004568813600379455
177,0.014083320555452044
178,1.0308408998307703e-05
179,0.00015651441358494834
180,0.0016191845152198632
181,4.173285166215303e-05
182,0.0014165076590904654
183,2.231219339627738e-05
184,0.00013631524221346597
185,0.00012330762811575384
186,0.000768404230002546
187,4.5613963907339675e-06
188,3.6941830691331405e-06
189,0.0038336993031549
190,0.0003261897789979934
191,8.573368865052955e-05
192,3.504528794958338e-05
193,0.006028662325001275
194,0.0008692913594507785
195,6.251936983562151e-05
196,2.3534657563775158e-05
197,0.001135432928842217
198,0.00343820767294506
199,0.013823821493979923
200,1.8063442103045003e-05
201,0.00019226993323030427
202,0.02069905823885826
203,3.5767566796339007e-06
204,0.0002506762109648916
205,0.005657778152374797
206,1.3072966931398003e-08
207,0.0008841944032045773
208,0.0011707692393990562
209,2.769302104362248e-06
210,0.010126826254366394
211,0.001309436164246426
212,0.011094163786055882
213,1.5652072687326368e-05
214,0.02084756748791646
215,0.0010863693945632222
216,0.004910446582126275
217,0.03361946724918239
218,0.0017351306727007797
219,0.00030712029506529015
220,0.0029226360488324994
221,0.0035043292495083598
222,4.810281444633957e-05
223,0.036393934358616216
224,0.0013100639649419868
225,0.014728286660270623
226,0.005815379043701458
227,0.004216311496533646
228,0.0008114132601244097
229,4.955600704656838e-05
230,0.001969058570700547
231,9.977900922770348e-05
232,2.281497177372849e-05
233,2.1256266486389526e-05
234,0.002639030669241479
235,0.00017081833806554636
236,0.00021374844604673664
237,0.002678390086295144
238,0.0023819252117279546
239,0.000419853495113432
240,0.005665338314215112
241,0.00010971327876528952
242,6.300024593641059e-08
243,1.0485358577781227e-07
244,4.023751213756485e-05
245,0.0004493288964143501
246,8.982449957138673e-05
247,0.08011689830905025
248,0.0007815121025807364
249,4.614069419547939e-05
250,0.000589996915858531
251,0.03253712723554845
252,3.610598092407106e-05
253,3.9312799630517216e-05
254,0.0005845785605094707
255,0.0019018474193282303
256,2.2724851790380297e-07
257,0.00022331395412390287
258,0.008704398584894208
259,0.004189404843570435
260,0.0010162982318420834
261,0.0002313955846124324
262,0.0018062940318403582
263,0.0007551101233142127
264,0.0022745346357052145
265,0.00010665579036699093
266,6.5542007708621685e-06
267,2.0066902107093675e-09
268,0.00014425808198063785
269,0.0007657415749555515
270,0.0002521014276108677
271,8.46714430488361e-06
272,9.636325915102971e-05
273,1.3420183255842933e-05
274,0.0021638235686013453
275,0.008398124407787479
276,3.2038205843831056e-06
277,0.0020403641931303986
278,0.013838625748916094
279,7.98158923268708e-06
280,0.0031287062833850114
281,7.994525431242029e-05
282,0.00855930702408673
283,0.002674390892961257
284,0.0001264649407702377
285,1.4079686926007938e-05
286,5.306389313090862e-07
287,0.0026686796132975132
288,4.279496911365388e-06
289,0.0008361232559880572
290,1.7384540852955986e-05
291,0.0017854424369988303
292,0.0012802222601404046
293,0.006162332005798959
294,0.0004044997309812419
295,2.589403476065539e-05
296,2.585082980417183e-05
297,0.0001073726721512104
298,8.02365609871813e-05
299,1.029138214545987e-06
300,4.144324601741992e-05
301,1.3991617322175978e-05
302,0.00025748146091065214
303,5.480971123922776e-05
304,0.012019511434208508
305,0.059060674044434075
306,1.304248035369028e-05
307,0.0025942934198235137
308,0.00015432417572576037
309,0.002036701712721289
310,2.3637148400071946e-05
311,0.005743286463219582
312,0.0153097885965349
313,0.0003879841387752683
314,2.148219856221813e-05
315,0.0006357532803736862
316,4.3808028119159295e-05
317,0.0027610368360559755
318,3.5760262032056104e-05
319,7.832308707009387e-05
320,0.0003096146283648705
321,0.010287475143265161
322,3.73755096514187e-05
323,2.8753921212897144e-05
324,0.0034041658079260783
325,0.008481946142487996
326,0.0026949882864986223
327,0.0003390117026154933
328,0.00401400932631816
329,2.537250315475565e-05
330,3.6382410894214044e-06
331,0.009898472960312859
332,0.000538450178675616
333,0.2529955172754802
334,2.4475660434964338e-05
335,3.658046755042203e-05
336,0.00020689738428039827
337,0.012243021725822985
338,0.016771618963511252
339,0.0009659527278517744
340,0.00552957359343932
341,4.7991246619719634e-06
342,0.004061801102128182
343,0.004373808891982043
344,0.01296757840520034
345,0.001575477881368098
346,7.628584329088111e-05
347,0.5319664440119831
348,8.87655127815779e-06
349,9.895865333447383e-06
350,0.00743958284275495
351,0.0014014103271991478
352,0.06782304726872884
353,0.04297728231274459
354,0.002241896064377603
355,0.01039463018125501
356,0.0004381473826532361
357,0.0005352283444075861
358,5.867655254769574e-05
359,0.09764818242934323
360,0.00011801156866831305
361,0.0023032646527032237
362,0.0008406097544131658
363,0.00018683451386878352
364,0.0010799160719994548
365,3.2009936261782707e-06
366,1.9776112173837102e-08
367,2.2926949933688134e-06
368,0.006147563181539456
369,0.007380829374621136
370,3.738220210340669e-05
371,0.0027574597066344683
372,9.969150073758924e-06
373,6.253606905058138e-06
374,1.544782944909733e-06
375,4.074042244646699e-05
376,0.005289454561663918
377,0.0008967676774551508
378,2.7594696602181168e-05
379,3.3190353697851354e-06
380,6.857159794209019e-05
381,0.0011602647728948651
382,0.006414166646477697
383,3.883956548595476e-05
384,7.540287992499171e-05
385,0.005183646755430683
386,0.00014431051902282822
387,0.0012097177989610843
388,0.0028606102398616023
389,8.058271922616565e-06
390,1.1164227100827878e-05
391,0.00012145223796813424
392,0.0022473100724162394
393,0.00011223259259830171
394,1.1446158844748056e-05
395,3.9733939816296496e-05
396,0.0005083480896546088
397,8.744622536761189e-05
398,0.0015793471164341983
399,4.825253035950447e-08
400,0.0002680052025891123
401,5.944995024651832e-07
402,0.0001881087486916304
403,9.769580132274337e-05
404,0.04005425282814962
405,0.0008592443693396238
406,0.010752766113335574
407,6.561525200917633e-05
408,1.3708717529428651e-05
409,0.004967943300222623
410,0.0005157160822579507
411,1.287831408150764e-05
412,5.910776652528448e-05
413,0.0017027760711036007
414,7.145484402979263e-05
415,7.691766351902777e-07
416,0.00013128751709538943
417,0.008728725344618745
418,3.729715942427731e-06
419,1.9125997628815615e-05
420,0.003009490695867434
421,0.0015134106034574559
422,0.0027574597066344683
423,6.464712260092428e-05
424,0.00010927500541863008
425,4.797485137408953e-08
426,0.47305861839602803
427,0.00011950167300534963
428,1.3813839992202866e-08
429,0.0033743643376800293
430,2.537250315475565e-05
431,5.285818756104497e-06
432,0.011735891166409093
433,5.325184908390907e-05
434,0.0012054323317810948
435,5.498091866653054e-05
436,0.0003247531643381572
437,0.00016898487290321914
438,0.00026688468915222915
439,0.00012432168227258526
440,2.0912812361931707e-07
441,4.6768382878123354e-05
442,0.0001245218565882771
443,9.260497418787508e-06
444,5.0254464015067496e-05
445,0.000845910690609749
446,0.0024463446704753975
447,0.00010210009863525708
448,0.009323524997007058
449,0.0001812515076959338
450,0.0009688965177872712
451,0.0013763834918147902
452,0.01162254231972588
453,0.0015060268753200004
454,1.0758802311467298e-05
455,5.966864924568391e-05
456,7.375078460018563e-05
457,8.301823710372096e-05
458,0.0004616377030494908
459,0.00014615835652886664
460,0.06280121761925102
461,6.857159794209019e-05
462,1.0382795244817196e-06
463,8.273486069557794e-07
464,0.00012703744878561857
465,0.005262142250825791
466,8.175577751045682e-05
467,0.002997393029017179
468,5.645444486936622e-05
469,0.0003009938527545527
470,0.00022169728021531948
471,0.01761391351759598
472,2.8953337853795645e-06
473,0.0017351306727007797
474,1.2803355111842957e-06
475,0.017828841934027496
476,4.603347206004144e-06
477,0.00015910846572771362
478,0.001839379332812322
479,0.5345876536667199
480,0.0003864472077264179
481,0.021156914600811132
482,0.00046596420501321243
483,0.005095631403199887
484,0.002646233545850184
485,0.016778155904410254
486,0.00025712168487379946
487,0.0001449830196322889
488,2.2037089466496202e-05
489,0.00187350163663204
490,0.0002097961017661211
491,0.008648385302984
492,0.003171079615091684
493,0.0009340253947582023
494,0.0001578825768925319
495,0.00027742949543692986
496,0.03663545175493497
497,0.0013055626706205302
498,0.0014951256290183174
499,1.4950524971987918e-09
500,0.007010977769972502
501,0.003892611607959731
502,0.04543111307475382
503,0.03271675763441976
504,0.003213217488170828
505,0.00040481287771961785
506,8.088265213029597e-06
507,0.002956999988954477
508,0.000819106869814895
509,0.00014361383879185694
510,0.00014067827919984986
511,2.053208593999895e-07
512,0.0006485698611384862
513,8.958334517401552e-05
514,0.009597666206285514
515,0.0002790210551984375
516,0.0075907565075886635
517,0.0002079110974823648
518,1.1106858261429437e-05
519,0.0008421346908586954
520,3.988140687760834e-05
521,0.07330457057197348
522,0.0940684981156932
523,3.086249125957395e-06
524,0.002140802137071192
525,0.0015069071066994288
526,6.842925594820536e-05
527,0.002016547916258177
528,0.005221319285509458
529,0.0001527043783265665
530,2.5999370516847966e-06
531,4.258990593554702e-05
532,0.0001063846519170284
533,2.2336785453378314e-06
534,0.03689580974500881
535,1.1448880785195907e-07
536,0.001716483494402505
537,0.0009792959589701657
538,0.007349080456984219
539,0.0019876945473312506
540,2.0765503786544955e-06
541,0.0019031784648180373
542,0.00018274182985221962
543,0.0021345371698951524
544,0.014604917078513161
545,0.0008965297978898812
546,5.214641817431153e-05
547,0.0029375819707554425
548,2.7444424010283425e-06
549,0.0035473753944065146
550,0.0016477244913445767
551,0.012845437255618444
552,0.0011682242463142397
553,3.3001002632155082e-06
554,3.1132678883734994e-05
555,4.423805821863497e-06
556,0.01734865092110401
557,0.00023585361547467232
558,0.0014844919987919783
559,0.00026362197163718116
560,0.0005044553660845795
561,0.00026022498839304984
562,0.005063500290683283
563,0.00041606056078401704
564,0.0016388475237885257
565,0.0033129893415732724
566,0.0005249047749042164
567,1.1885824565274376e-05
568,0.00013488070080631728
569,0.0028208897417183673
570,4.848948601849866e-05
571,0.00010930294777153828
572,0.0905725996336523
573,6.369740381734458e-06
574,9.291390157846279e-06
575,2.7753465343055044e-06
576,0.0017322382300654733
577,0.0002992177283310744
578,3.4630628905338774e-06
579,0.00025976273607056406
580,9.455266534382081e-05
581,0.016148144394241407
582,9.863740425494797e-05
583,5.6875073189858e-05
584,0.04904238763843149
585,0.00015297481041846
586,0.0004899980165531861
587,0.0026847387674753787
588,0.006797679486056308
589,0.05728458909455573
590,3.338118077584257e-06
591,0.0001444892570881839
592,2.2132526716248376e-06
593,2.3314509510077195e-08
594,5.198472993446574e-06
595,0.0009604798619766524
596,0.003775389446989438
597,0.0018337055614497998
598,6.345814256354617e-05
599,0.00024482598374339545
600,0.0036781268341344927
601,0.0021761696665700235
602,0.009358784720594792
603,6.658612067992561e-05
604,0.0002186361829887269
605,0.007881949951407051
606,0.0039039643044313163
607,0.002954328458532704
608,0.0010491573269914719
609,0.004029443661819169
610,3.676838344837104e-07
611,9.247034316145319e-05
612,0.02506747001577577
613,3.6941830691331405e-06
614,6.173861874371463e-05
615,0.0007508256032192949
616,0.00024626379315760685
617,0.00010616904913884481
618,1.1976078642773732e-05
619,3.0672474961373766e-05
620,0.04052202969947324
621,0.00010747645045092894
622,0.0908583120642384
623,0.001554983680309977
624,5.867655254769574e-05
625,0.036879167461223855
626,0.005436076814049033
627,6.480436706776517e-06
628,2.278751844337374e-08
629,0.0012431589012453705
630,3.6941830691331405e-06
631,0.0003461493002036201
632,0.001961089963349066
633,0.016204743201531514
634,0.0014650804426294358
635,3.2903571782098073e-06
636,0.00014419556857264828
637,1.0368653045283341e-05
638,0.002676185103160698
639,8.87811835338777e-05
640,1.2817814989195343e-06
641,0.0015218348294718555
642,0.00013446816471459358
643,0.03649680133995845
644,0.0001251865244533109
645,0.09204608573866363
646,0.0011988179799670002
647,4.7814767310992705e-05
648,0.0001965728658607146
649,0.00122962934589501
650,2.040370272316483e-05
651,0.005926912054966107
652,0.11057311630506321
653,0.0017666608633496554
654,0.0002495489492400827
655,0.012194332005168852
656,0.01513505448968249
657,2.5915649504987603e-05
658,1.3061374051925424e-05
659,0.0007103469317414225
660,0.0009575409021416907
661,0.00018978064487905935
662,6.259231642284605e-05
663,0.00010596163444202188
664,0.00026476761238700206
665,0.00011303606293951149
666,0.002861244169130818
667,0.0026121173224517803
668,0.044366941903609486
669,1.1193253043570577e-05
670,5.862989394646314e-06
671,0.00986266951598432
672,0.04161372964616665
673,0.05577193771549508
674,0.007830888455569613
675,0.012274922303009016
676,0.004161685552042764
677,0.0003510440567842276
678,0.015807955622798492
679,0.0001079366166580174
680,0.014691207945006736
681,9.951006777368449e-05
682,5.862989394646314e-06
683,0.00010818374610325993
684,0.04590789669427287
685,3.152516897325445e-05
686,0.00042778650343415877
687,0.0015430861026170504
688,0.03945996529363578
689,0.020002555258615426
690,0.0006674361242190132
691,0.0008909932600216518
692,0.00013631524221346597
693,0.003237739375255108
694,0.0010015909290102926
695,4.54407071707069e-05
696,9.823748236420895e-05
697,0.0021682878099369748
698,0.0013969552852724093
699,6.348824171062431e-05
700,0.0002286145566870772
701,0.0005898324905097101
702,0.0002948377791987844
703,0.0002671059668562237
704,0.03676788997314736
705,8.449813117782825e-05
706,4.7452653592343454e-05
707,2.442336088546948e-05
708,0.00014436903483159408
709,0.14918467407033342
710,0.000725105240142711
711,0.00034278787301512633
712,0.0011747770835665958
713,3.362313942676285e-05
714,0.02350205764244518
715,5.064830294523667e-06
716,0.00034378594988835573
717,0.0022544424913285843
718,0.00039509839404251474
719,7.30243427072386e-05
720,5.186763273846425e-06
721,0.0001532347697582231
722,9.084939354029814e-05
723,0.010188419453404594
724,0.003479830010723259
725,4.653918946069832e-06
726,0.00014636950548454822
727,0.007158469896350695
728,0.01358278424986521
729,0.004771028457638752
730,0.005379149620899178
731,5.981028855737603e-05
732,9.382197017986985e-05
733,4.1290841810627266e-07
734,0.0005949057630806962
735,0.03284049766583122
736,6.349799675625767e-08
737,7.36346235212587e-06
738,0.0008376534815396753
739,0.00027522637395714953
740,0.00019882553388661072
741,6.805892462968372e-05
742,0.0038565769826106946
743,0.00959261734014662
744,0.00023274733382188268
745,0.0038564089527649715
746,0.0023755908730056416
747,0.0002053083006262548
748,1.7219557137420294e-05
749,0.010987420183662515
750,0.0001344148966227221
751,3.8087593524793476e-06
752,1.2990393928718761e-05
753,1.480845761313439e-05
754,7.812464941948549e-05
755,1.4838628773673752e-05
756,0.0006423759520157442
757,0.009529960479514103
758,0.0005711384008911318
759,1.6536131192126487e-05
760,4.774469694050323e-05
761,0.0035229991114844044
762,0.00014039549619740212
763,0.0032657607967774916
764,0.00686069919811158
765,0.06361963202236397
766,2.324654572055402e-06
767,0.0034607609275133207
768,4.50441254674159e-05
769,0.00013430070988858665
770,0.03211265990492079
771,0.005630911210100103
772,0.0013615094479826912
773,9.084939354029814e-05
774,0.0015611136792475944
775,5.656521235638722e-05
776,0.02930093026293429
777,0.09518463947842704
778,0.0002809176656638704
779,1.0774369592107894e-05
780,8.075865988599676e-05
781,0.01906622262046146
782,0.044903843693702
783,0.011461856698544118
784,0.0001069739026601439
785,2.4124127675048768e-05
786,0.0079256293372194
787,2.2089501087480077e-05
788,1.0990655787724398e-05
789,0.0019720270582632825
790,0.000563819943165993
791,0.0030337009115933423
792,7.321469368687244e-05
793,0.0015452823910682692
794,0.004099980508981245
795,0.00035498809201806925
796,1.4979418830660136e-06
797,0.0014511677821983193
798,6.040537877039519e-06
799,7.985958011837302e-07
800,0.005372033789234649
801,0.00014447662561536799
802,0.003906476122294101
803,1.0311283854318143e-05
804,0.0003318574682268202
805,0.00023098029482016244
806,1.7611174804085997e-09
807,8.604490409582803e-06
808,1.1788673100600875e-06
809,0.47349422126005364
810,0.0016858127233345668
811,3.693237477897007e-06
812,0.001970273417696869
813,0.00030571833945693746
814,0.014793517066022237
815,0.017955122734417787
816,0.0003253212934155104
817,0.006379450543076026
818,0.0001672613383731095
819,0.0006727565658312699
820,0.044759986713839815
821,0.002584491310985068
822,0.011669351576919833
823,0.11948271874823485
824,0.00010011816231277956
825,0.0028245538153174907
826,2.221073264825059e-05
827,0.004605073651895098
828,0.0063547495687873495
829,0.0039558860636487786
830,7.048839943770727e-05
831,0.024030220701915864
832,0.0017639385967395595
833,5.2383821645946433e-05
834,1.5002119982799671e-05
835,0.0031560709459447205
836,5.4968367994700934e-05
837,0.0001002788145424994
838,1.6260487250417097e-05
839,0.0020281531000704137
840,9.246393592077859e-06
841,0.00030634503590675643
842,0.001001042146134376
843,0.011208047414021361
844,0.008017430616622065
845,9.889799432239803e-05
846,1.3991617322175978e-05
847,9.592790754614908e-05
848,5.562865615893692e-06
849,4.980952484059094e-05
850,0.00023164598026436889
851,3.246402299492651e-06
852,3.6145700609385184e-05
853,0.005522580662575462
854,1.2366738968249234e-05
855,6.541385638153041e-06
856,8.469847830356281e-06
857,3.152516897325445e-05
858,0.0013424843233629906
859,0.008054864574284708
860,0.0005617022369817688
861,0.006366554570705319
862,0.00012039647515406008
863,0.0004267980113219148
864,0.0001795280835693676
865,0.0001405580479957711
866,0.0006077122330881777
867,0.00018735722498140482
868,0.00025270934002579197
869,2.7871727809083947e-06
870,1.2462328323949983e-05
871,1.441841640260238e-05
872,0.002509944022166549
873,3.879940490266738e-07
874,0.00019288084105201727
875,0.0020392819020197384
876,0.005781142820070763
877,0.03321337799667107
878,9.09042376725828e-05
879,1.0039266782646269e-05
880,0.0012911135288887527
881,8.608203181799498e-05
882,0.005503649217618607
883,0.07500985220199875
884,0.01128341495980384
885,0.0006922830907493729
886,6.433026856538474e-05
887,3.098829569728176e-05
888,2.3335318610008293e-06
889,0.0005279877631810046
890,2.7871727809083947e-06
891,1.600903118667507e-05
892,0.001559437372425633
893,3.152516897325445e-05
894,0.006265345179564094
895,0.0010290410000607655
896,0.04796028372837999
897,2.4465873962245944e-05
898,0.03471463154361693
899,0.00012922368475487404
900,0.0013164899361064128
901,0.0006383304836441932
902,0.00020448673261961458
903,0.00014631411339800402
904,0.0026519609148008666
905,0.0016027519261157023
906,0.00010197965878506953
907,0.03602868397316923
908,0.0016667677589025408
909,5.039699278462453e-05
910,0.00017634833550290532
911,2.569084959025718e-06
912,6.158355333179288e-05
913,1.1756108751205389e-05
914,0.0005446871026293888
915,0.002212888304633008
916,0.0004593937317845924
917,7.501304050164512e-05
918,2.6985793849723428e-05
919,5.867655254769574e-05
920,0.026735746731597083
921,0.029614250037408966
922,8.206777107319868e-06
923,0.0009983692579318556
924,5.496182342678618e-06
925,0.005589250232720353
926,2.8528979535912353e-06
927,0.00035741669218660507
928,0.0016949262178991066
929,0.004800734939821611
930,0.22290671120262945
931,0.004125514568624716
932,0.001990647319518416
933,0.000419853495113432
934,0.0004016360153521127
935,2.6931082326611498e-06
936,0.0003321669834656047
937,5.708161193493647e-05
938,0.0035536366222280362
939,0.0011374872787705732
940,0.0008516339881278047
941,4.966131532797516e-07
942,0.00015094328821497278
943,0.0035595935711630186
944,0.0003706393107739799
945,0.02703533869104648
946,0.0001715223866865233
947,4.307625526635491e-06
948,2.6219250174717766e-09
949,1.0046674476243447e-05
950,9.022975749809753e-05
951,0.0015301745519269185
952,6.072175841722646e-05
953,0.00016760707291554102
954,0.033836224008013116
955,0.00025112359708452653
956,3.6941830691331405e-06
957,2.8528979535912353e-06
958,0.0006029542380895116
959,0.2104358265319688
960,2.9779750819666935e-06
961,7.786286359097342e-06
962,0.003324313616297227
963,3.188078587761373e-06
964,0.018193769285151803
965,0.00018452085997685988
966,0.003323453959371543
967,1.851857893124016e-06
968,0.0003326571433769492
969,1.1546443891115983e-07
970,0.0003101156117053591
971,0.0014784201299434625
972,4.614766579229019e-05
973,0.0012325882791991544
974,0.0001695030949755275
975,0.0003650432205713935
976,0.00015367825857947638
977,0.0009308926711135777
978,0.0003534584027749791
979,0.01428539223020537
980,2.1295838113237508e-07
981,1.692968700241533e-06
982,0.00020295701441194736
983,0.0018933482708014043
984,4.3520458735324734e-05
985,0.018369003088868786
986,0.002215500858887007
987,0.003701110183328252
988,0.00037505135140914576
989,0.001783295670587281
990,2.034407862534759e-06
991,0.0022488328471784677
992,0.00018264253624002805
993,2.5323193604087282e-05
994,2.717511065343638e-06
995,1.3781882169498806e-05
996,8.457170388094895e-07
997,0.044525472661963855
998,0.006006147360066817
999,0.004412299777046849
1000,0.018983171435051086
1001,4.18445362681505e-05
1002,0.06877042689145346
1003,5.384234811234014e-06
1004,2.6586140213821594e-05
1005,0.00013241119877858658
1006,0.0018269736587953986
1007,4.226501770725551e-06
1008,0.07062090771184891
1009,0.013173171034432942
1010,2.7082875304111106e-05
1011,0.0016616384096412317
1012,8.832100082605575e-05
1013,0.00034733172266374285
1014,0.00024105563904062839
1015,0.0001367127573499692
1016,0.0014665381541236688
1017,0.0014584312187077815
1018,1.089946669389506e-05
1019,1.5897543235032645e-05
1020,0.00042400306432101764
1021,4.2090385404177294e-05
1022,0.0015483072237504776
1023,2.2542208369096322e-06
1024,3.18375994399195e-06
1025,0.019000234663304347
1026,0.002220476522994428
1027,1.5063569068811176e-05
1028,0.00013773734347366005
1029,3.4657813250581946e-05
1030,0.14427702669860046
1031,2.422183606761973e-05
1032,0.004602070937538052
1033,1.772861422605484e-07
1034,0.002497859971187788
1035,3.195806537163021e-07
1036,0.00932829258914559
1037,0.0003215217114597902
1038,0.004131593103105104
1039,1.04734010064311e-05
1040,0.0059582138591553
1041,0.003287456332336773
1042,0.001978706093448829
1043,0.00019357810259895114
1044,1.419322487277899e-05
1045,0.0008036068611617028
1046,6.716687881593088e-05
1047,3.157167585574648e-08
1048,0.0015450149413774284
1049,3.5270956367112897e-05
1050,0.03664968761880222
1051,0.004477806359031128
1052,0.0002662384420595058
1053,1.0374655501205117e-05
1054,0.019341099774092013
1055,0.003443105862863043
1056,5.841106216132791e-06
1057,0.00013582279872791767
1058,3.2919364584430525e-05
1059,0.0005436180292209044
1060,0.0009086230842008903
1061,0.006558260044279126
1062,0.00014274310198512819
1063,0.0023828179414438653
1064,0.00035723214644927694
1065,2.2382702135643942e-06
1066,4.6281748469783465e-05
1067,2.3628992739013233e-05
1068,0.0023900555831991724
1069,1.1483680032834484e-05
1070,3.071981851777544e-06
1071,0.0010098647518357881
1072,6.985040184917444e-05
1073,0.00030220167896028306
1074,0.0010852473867861041
1075,0.0010438304144941883
1076,0.01127050930714245
1077,0.0010009902377402535
1078,6.67693802928229e-05
1079,4.060739135918893e-06
1080,0.06575717958091033
1081,7.155729972438135e-05
1082,0.019957593365980537
1083,3.458431831003891e-06
1084,5.285818756104497e-06
1085,0.0021988394929571137
1086,0.028130901565895497
1087,0.020106624174291026
1088,1.1307159000426212e-05
1089,1.8725655852670856e-05
1090,5.286684660917924e-07
1091,3.5382830316080825e-05
1092,0.003589663403280264
1093,0.034296993417847206
1094,0.010686730600598002
1095,0.00012146990297449315
1096,0.00034166084473573316
1097,0.00033466099019112373
1098,0.00012783771681281711
1099,0.0006876980145754327
1100,5.1094472423037216e-05
1101,0.0005674511845864894
1102,0.0006822343206613241
1103,5.313752017302715e-06
1104,0.003066516826442495
1105,0.003913290431627134
1106,1.0232853875427612e-05
1107,0.027845674736180055
1108,6.440172116362878e-05
1109,4.877543794192785e-05
1110,0.00015055659343903046
1111,0.00012906333128969376
1112,0.0007349237328663985
1113,9.844006660850708e-05
1114,0.001021724262025949
1115,1.7384540852955986e-05
1116,0.0004577304124496557
1117,6.524044393878456e-05
1118,0.00010618656944269518
1119,0.00011523592054160416
1120,1.6757327566430736e-05
1121,1.3486814977363734e-05
1122,0.0011993103057767304
1123,0.0002939654365709078
1124,0.0010035625014147163
1125,7.282775959340455e-05
1126,0.002599453136668471
1127,4.544541266468884e-05
1128,0.0024412060261757964
1129,0.000518242085606545
1130,7.35061571105432e-07
1131,0.00036531212324345924
1132,0.014231184418690465
1133,0.004533591738469402
